2026/05/04 04:51:29.374, Tesla T4, 0, 0, 15.78
2026/05/04 04:51:34.413, Tesla T4, 0, 0, 14.81
2026/05/04 04:51:39.453, Tesla T4, 0, 0, 14.81
2026/05/04 04:51:44.493, Tesla T4, 0, 0, 14.81
2026/05/04 04:51:49.531, Tesla T4, 0, 0, 14.71
2026/05/04 04:51:54.571, Tesla T4, 0, 0, 14.71
2026/05/04 04:51:59.610, Tesla T4, 0, 0, 14.71
2026/05/04 04:52:04.660, Tesla T4, 9, 159, 26.22
2026/05/04 04:52:09.695, Tesla T4, 9, 159, 26.32
2026/05/04 04:52:14.741, Tesla T4, 17, 159, 26.61
2026/05/04 04:52:19.789, Tesla T4, 9, 159, 26.41
2026/05/04 04:52:24.823, Tesla T4, 9, 159, 26.41
2026/05/04 04:52:29.859, Tesla T4, 9, 159, 26.41
2026/05/04 04:52:34.894, Tesla T4, 9, 159, 26.41
2026/05/04 04:52:39.930, Tesla T4, 9, 159, 26.41
2026/05/04 04:52:44.966, Tesla T4, 17, 159, 26.61
2026/05/04 04:52:50.002, Tesla T4, 9, 159, 26.41
2026/05/04 04:52:55.037, Tesla T4, 9, 159, 26.51
2026/05/04 04:53:00.073, Tesla T4, 9, 159, 26.51
2026/05/04 04:53:05.120, Tesla T4, 9, 159, 26.51
2026/05/04 04:53:10.154, Tesla T4, 9, 159, 26.51
2026/05/04 04:53:15.190, Tesla T4, 17, 159, 26.70
2026/05/04 04:53:20.225, Tesla T4, 9, 159, 26.51
2026/05/04 04:53:25.260, Tesla T4, 9, 159, 26.51
2026/05/04 04:53:30.295, Tesla T4, 9, 159, 26.70
2026/05/04 04:53:35.330, Tesla T4, 9, 159, 26.61
2026/05/04 04:53:40.364, Tesla T4, 9, 159, 26.61
2026/05/04 04:53:45.409, Tesla T4, 17, 159, 26.80
2026/05/04 04:53:50.444, Tesla T4, 9, 159, 26.61
2026/05/04 04:53:55.479, Tesla T4, 9, 159, 26.61
2026/05/04 04:54:00.514, Tesla T4, 9, 159, 26.61
2026/05/04 04:54:05.548, Tesla T4, 9, 159, 26.70
2026/05/04 04:54:10.595, Tesla T4, 5, 161, 26.61
2026/05/04 04:54:15.631, Tesla T4, 17, 161, 26.80
2026/05/04 04:54:20.665, Tesla T4, 9, 161, 26.61
2026/05/04 04:54:25.701, Tesla T4, 9, 161, 26.70
2026/05/04 04:54:30.736, Tesla T4, 9, 161, 26.70
2026/05/04 04:54:35.771, Tesla T4, 9, 161, 26.70
2026/05/04 04:54:40.806, Tesla T4, 8, 161, 26.70
2026/05/04 04:54:45.851, Tesla T4, 17, 161, 26.90
2026/05/04 04:54:50.874, Tesla T4, 9, 161, 26.70
2026/05/04 04:54:55.909, Tesla T4, 9, 161, 26.70
2026/05/04 04:55:00.943, Tesla T4, 9, 161, 26.70
2026/05/04 04:55:05.966, Tesla T4, 9, 161, 26.90
2026/05/04 04:55:11.012, Tesla T4, 9, 161, 26.70
2026/05/04 04:55:16.047, Tesla T4, 17, 161, 26.90
2026/05/04 04:55:21.070, Tesla T4, 9, 161, 26.80
2026/05/04 04:55:26.104, Tesla T4, 8, 161, 26.70
2026/05/04 04:55:31.139, Tesla T4, 9, 161, 26.80
2026/05/04 04:55:36.161, Tesla T4, 9, 161, 26.70
2026/05/04 04:55:41.196, Tesla T4, 7, 161, 26.80
2026/05/04 04:55:46.234, Tesla T4, 18, 161, 27.00
2026/05/04 04:55:51.256, Tesla T4, 9, 161, 26.80
2026/05/04 04:55:56.291, Tesla T4, 9, 161, 26.70
2026/05/04 04:56:01.326, Tesla T4, 9, 161, 26.70
2026/05/04 04:56:06.349, Tesla T4, 9, 161, 26.70
2026/05/04 04:56:11.384, Tesla T4, 9, 161, 26.70
2026/05/04 04:56:16.429, Tesla T4, 17, 161, 27.00
2026/05/04 04:56:21.452, Tesla T4, 9, 161, 26.80
2026/05/04 04:56:26.487, Tesla T4, 9, 161, 26.80
2026/05/04 04:56:31.521, Tesla T4, 9, 161, 26.80
2026/05/04 04:56:36.543, Tesla T4, 9, 161, 26.80
2026/05/04 04:56:41.577, Tesla T4, 7, 161, 26.80
2026/05/04 04:56:46.611, Tesla T4, 17, 161, 27.00
2026/05/04 04:56:51.633, Tesla T4, 9, 161, 26.80
2026/05/04 04:56:56.668, Tesla T4, 9, 161, 26.80
2026/05/04 04:57:01.703, Tesla T4, 9, 161, 26.90
2026/05/04 04:57:06.746, Tesla T4, 0, 161, 26.61
