2026/05/04 04:16:54.009, Tesla T4, 0, 0, 14.90
2026/05/04 04:16:59.050, Tesla T4, 0, 0, 13.16
2026/05/04 04:17:04.089, Tesla T4, 0, 0, 11.79
2026/05/04 04:17:09.128, Tesla T4, 0, 159, 29.03
2026/05/04 04:17:14.164, Tesla T4, 2, 159, 29.03
2026/05/04 04:17:19.206, Tesla T4, 2, 159, 29.13
2026/05/04 04:17:24.249, Tesla T4, 0, 159, 29.13
2026/05/04 04:17:29.290, Tesla T4, 2, 159, 29.11
2026/05/04 04:17:34.325, Tesla T4, 2, 159, 29.23
2026/05/04 04:17:39.361, Tesla T4, 0, 159, 29.32
2026/05/04 04:17:44.395, Tesla T4, 0, 159, 29.23
2026/05/04 04:17:49.429, Tesla T4, 2, 159, 29.21
2026/05/04 04:17:54.468, Tesla T4, 2, 159, 29.32
2026/05/04 04:17:59.507, Tesla T4, 0, 159, 29.23
2026/05/04 04:18:04.545, Tesla T4, 2, 159, 29.31
2026/05/04 04:18:09.580, Tesla T4, 2, 159, 29.42
2026/05/04 04:18:14.621, Tesla T4, 0, 159, 29.32
2026/05/04 04:18:19.656, Tesla T4, 2, 159, 29.42
2026/05/04 04:18:24.700, Tesla T4, 2, 159, 29.40
2026/05/04 04:18:29.739, Tesla T4, 0, 159, 29.52
2026/05/04 04:18:34.773, Tesla T4, 1, 159, 29.52
2026/05/04 04:18:39.812, Tesla T4, 2, 159, 29.52
2026/05/04 04:18:44.849, Tesla T4, 2, 159, 29.71
2026/05/04 04:18:49.884, Tesla T4, 0, 159, 29.52
2026/05/04 04:18:54.919, Tesla T4, 2, 159, 29.60
2026/05/04 04:18:59.967, Tesla T4, 2, 159, 29.61
2026/05/04 04:19:05.002, Tesla T4, 0, 159, 29.61
2026/05/04 04:19:10.037, Tesla T4, 2, 159, 29.61
2026/05/04 04:19:15.071, Tesla T4, 2, 159, 29.60
2026/05/04 04:19:20.117, Tesla T4, 0, 159, 29.52
2026/05/04 04:19:25.154, Tesla T4, 0, 159, 29.61
2026/05/04 04:19:30.189, Tesla T4, 2, 159, 29.61
2026/05/04 04:19:35.226, Tesla T4, 2, 159, 29.69
2026/05/04 04:19:40.260, Tesla T4, 0, 159, 29.61
2026/05/04 04:19:45.294, Tesla T4, 2, 159, 29.69
2026/05/04 04:19:50.331, Tesla T4, 2, 159, 29.69
2026/05/04 04:19:55.367, Tesla T4, 0, 159, 29.61
2026/05/04 04:20:00.402, Tesla T4, 2, 159, 29.69
2026/05/04 04:20:05.438, Tesla T4, 2, 159, 29.69
2026/05/04 04:20:10.487, Tesla T4, 0, 159, 29.71
2026/05/04 04:20:15.521, Tesla T4, 1, 159, 29.71
2026/05/04 04:20:20.555, Tesla T4, 2, 159, 29.79
2026/05/04 04:20:25.593, Tesla T4, 2, 159, 29.81
2026/05/04 04:20:30.633, Tesla T4, 0, 159, 29.71
2026/05/04 04:20:35.669, Tesla T4, 2, 159, 29.79
2026/05/04 04:20:40.707, Tesla T4, 2, 159, 29.79
2026/05/04 04:20:45.744, Tesla T4, 0, 159, 29.81
2026/05/04 04:20:50.779, Tesla T4, 2, 159, 29.79
2026/05/04 04:20:55.827, Tesla T4, 2, 159, 29.89
2026/05/04 04:21:00.862, Tesla T4, 0, 159, 29.81
2026/05/04 04:21:05.907, Tesla T4, 1, 159, 29.99
2026/05/04 04:21:10.958, Tesla T4, 2, 159, 29.89
2026/05/04 04:21:15.994, Tesla T4, 2, 159, 29.79
2026/05/04 04:21:21.032, Tesla T4, 0, 159, 29.81
2026/05/04 04:21:26.071, Tesla T4, 2, 159, 29.89
2026/05/04 04:21:31.128, Tesla T4, 2, 159, 29.89
2026/05/04 04:21:36.164, Tesla T4, 0, 159, 29.81
2026/05/04 04:21:41.199, Tesla T4, 2, 159, 29.89
2026/05/04 04:21:46.235, Tesla T4, 2, 159, 29.89
2026/05/04 04:21:51.269, Tesla T4, 0, 159, 30.08
2026/05/04 04:21:56.304, Tesla T4, 0, 159, 29.91
2026/05/04 04:22:01.345, Tesla T4, 2, 159, 29.99
2026/05/04 04:22:06.383, Tesla T4, 2, 159, 29.99
2026/05/04 04:22:11.419, Tesla T4, 0, 159, 29.79
2026/05/04 04:22:16.454, Tesla T4, 2, 159, 29.89
2026/05/04 04:22:21.497, Tesla T4, 2, 159, 29.89
2026/05/04 04:22:26.533, Tesla T4, 0, 159, 29.81
2026/05/04 04:22:31.567, Tesla T4, 0, 159, 29.89
2026/05/04 04:22:36.614, Tesla T4, 2, 159, 29.89
2026/05/04 04:22:41.650, Tesla T4, 0, 159, 29.91
2026/05/04 04:22:46.684, Tesla T4, 0, 159, 29.91
2026/05/04 04:22:51.719, Tesla T4, 2, 159, 29.89
2026/05/04 04:22:56.765, Tesla T4, 2, 159, 29.89
2026/05/04 04:23:01.799, Tesla T4, 0, 159, 29.91
2026/05/04 04:23:06.834, Tesla T4, 2, 159, 29.89
