2026/05/04 07:56:48.990, Tesla T4, 0, 0, 16.46
2026/05/04 07:56:54.031, Tesla T4, 0, 0, 16.07
2026/05/04 07:56:59.069, Tesla T4, 0, 0, 16.07
2026/05/04 07:57:04.106, Tesla T4, 0, 159, 27.97
2026/05/04 07:57:09.139, Tesla T4, 1, 159, 27.48
2026/05/04 07:57:14.176, Tesla T4, 1, 159, 27.48
2026/05/04 07:57:19.216, Tesla T4, 1, 159, 27.58
2026/05/04 07:57:24.257, Tesla T4, 1, 159, 27.77
2026/05/04 07:57:29.292, Tesla T4, 2, 159, 27.77
2026/05/04 07:57:34.327, Tesla T4, 1, 159, 27.67
2026/05/04 07:57:39.363, Tesla T4, 1, 159, 27.67
2026/05/04 07:57:44.399, Tesla T4, 1, 159, 27.67
2026/05/04 07:57:49.434, Tesla T4, 0, 159, 27.67
2026/05/04 07:57:54.469, Tesla T4, 1, 159, 27.77
2026/05/04 07:57:59.505, Tesla T4, 1, 159, 27.77
2026/05/04 07:58:04.547, Tesla T4, 1, 159, 27.77
2026/05/04 07:58:09.584, Tesla T4, 1, 159, 27.77
2026/05/04 07:58:14.619, Tesla T4, 0, 159, 27.77
2026/05/04 07:58:19.655, Tesla T4, 1, 159, 27.87
2026/05/04 07:58:24.696, Tesla T4, 1, 159, 27.87
2026/05/04 07:58:29.755, Tesla T4, 1, 159, 27.87
2026/05/04 07:58:34.789, Tesla T4, 0, 159, 27.87
2026/05/04 07:58:39.834, Tesla T4, 1, 159, 28.06
2026/05/04 07:58:44.869, Tesla T4, 1, 159, 27.87
2026/05/04 07:58:49.906, Tesla T4, 1, 159, 27.97
2026/05/04 07:58:54.946, Tesla T4, 1, 159, 27.87
2026/05/04 07:58:59.983, Tesla T4, 0, 159, 27.87
2026/05/04 07:59:05.018, Tesla T4, 0, 159, 28.06
2026/05/04 07:59:10.054, Tesla T4, 1, 159, 27.97
2026/05/04 07:59:15.090, Tesla T4, 1, 159, 27.97
2026/05/04 07:59:20.130, Tesla T4, 1, 159, 27.97
2026/05/04 07:59:25.166, Tesla T4, 0, 159, 27.97
2026/05/04 07:59:30.189, Tesla T4, 1, 159, 28.06
2026/05/04 07:59:35.226, Tesla T4, 1, 159, 28.16
2026/05/04 07:59:40.268, Tesla T4, 1, 159, 28.06
2026/05/04 07:59:45.293, Tesla T4, 0, 159, 28.06
2026/05/04 07:59:50.339, Tesla T4, 0, 159, 28.06
2026/05/04 07:59:55.378, Tesla T4, 1, 159, 27.97
2026/05/04 08:00:00.405, Tesla T4, 1, 159, 28.06
2026/05/04 08:00:05.441, Tesla T4, 1, 159, 28.16
2026/05/04 08:00:10.483, Tesla T4, 0, 159, 28.06
2026/05/04 08:00:15.508, Tesla T4, 1, 159, 28.06
2026/05/04 08:00:20.544, Tesla T4, 1, 159, 28.06
2026/05/04 08:00:25.581, Tesla T4, 1, 159, 28.06
2026/05/04 08:00:30.608, Tesla T4, 0, 159, 28.06
2026/05/04 08:00:35.642, Tesla T4, 2, 159, 28.16
2026/05/04 08:00:40.684, Tesla T4, 1, 159, 28.16
2026/05/04 08:00:45.708, Tesla T4, 1, 159, 28.16
2026/05/04 08:00:50.760, Tesla T4, 1, 159, 28.16
2026/05/04 08:00:55.795, Tesla T4, 0, 159, 28.06
2026/05/04 08:01:00.818, Tesla T4, 1, 159, 28.06
2026/05/04 08:01:05.853, Tesla T4, 1, 159, 28.16
2026/05/04 08:01:10.892, Tesla T4, 1, 159, 28.06
2026/05/04 08:01:15.923, Tesla T4, 1, 159, 28.16
2026/05/04 08:01:20.958, Tesla T4, 0, 159, 28.16
2026/05/04 08:01:25.996, Tesla T4, 1, 159, 28.16
2026/05/04 08:01:31.034, Tesla T4, 1, 159, 28.16
2026/05/04 08:01:36.073, Tesla T4, 1, 159, 28.26
2026/05/04 08:01:41.114, Tesla T4, 0, 159, 28.16
2026/05/04 08:01:46.159, Tesla T4, 1, 159, 28.26
2026/05/04 08:01:51.197, Tesla T4, 1, 159, 28.16
2026/05/04 08:01:56.239, Tesla T4, 1, 159, 28.45
2026/05/04 08:02:01.278, Tesla T4, 1, 159, 28.16
2026/05/04 08:02:06.318, Tesla T4, 0, 159, 28.16
2026/05/04 08:02:11.352, Tesla T4, 1, 159, 28.16
2026/05/04 08:02:16.385, Tesla T4, 1, 159, 28.16
2026/05/04 08:02:21.427, Tesla T4, 1, 159, 28.16
2026/05/04 08:02:26.466, Tesla T4, 0, 159, 28.16
