2026/05/04 02:52:34.965, Tesla T4, 0, 0, 16.84
2026/05/04 02:52:40.017, Tesla T4, 0, 0, 15.97
2026/05/04 02:52:45.056, Tesla T4, 0, 0, 15.88
2026/05/04 02:52:50.105, Tesla T4, 2, 159, 27.58
2026/05/04 02:52:55.150, Tesla T4, 0, 159, 27.38
2026/05/04 02:53:00.184, Tesla T4, 1, 159, 27.48
2026/05/04 02:53:05.239, Tesla T4, 1, 159, 27.48
2026/05/04 02:53:10.283, Tesla T4, 1, 159, 27.58
2026/05/04 02:53:15.321, Tesla T4, 1, 159, 27.58
2026/05/04 02:53:20.357, Tesla T4, 2, 159, 27.58
2026/05/04 02:53:25.396, Tesla T4, 2, 159, 27.67
2026/05/04 02:53:30.432, Tesla T4, 1, 159, 27.58
2026/05/04 02:53:35.470, Tesla T4, 1, 159, 27.67
2026/05/04 02:53:40.504, Tesla T4, 1, 159, 27.67
2026/05/04 02:53:45.541, Tesla T4, 1, 159, 27.67
2026/05/04 02:53:50.577, Tesla T4, 1, 159, 27.67
2026/05/04 02:53:55.622, Tesla T4, 2, 159, 27.77
2026/05/04 02:54:00.661, Tesla T4, 1, 159, 27.77
2026/05/04 02:54:05.697, Tesla T4, 1, 159, 27.77
2026/05/04 02:54:10.734, Tesla T4, 1, 159, 27.77
2026/05/04 02:54:15.759, Tesla T4, 1, 159, 27.77
2026/05/04 02:54:20.819, Tesla T4, 1, 159, 27.77
2026/05/04 02:54:25.886, Tesla T4, 2, 159, 27.97
2026/05/04 02:54:30.910, Tesla T4, 1, 159, 27.77
2026/05/04 02:54:35.946, Tesla T4, 1, 159, 27.97
2026/05/04 02:54:40.981, Tesla T4, 1, 159, 27.87
2026/05/04 02:54:46.009, Tesla T4, 1, 159, 27.87
2026/05/04 02:54:51.057, Tesla T4, 1, 159, 27.87
2026/05/04 02:54:56.106, Tesla T4, 2, 159, 27.97
2026/05/04 02:55:01.129, Tesla T4, 1, 159, 27.87
2026/05/04 02:55:06.163, Tesla T4, 1, 159, 27.97
2026/05/04 02:55:11.203, Tesla T4, 1, 159, 27.97
2026/05/04 02:55:16.228, Tesla T4, 1, 159, 27.97
2026/05/04 02:55:21.268, Tesla T4, 1, 159, 27.97
2026/05/04 02:55:26.304, Tesla T4, 2, 159, 28.06
2026/05/04 02:55:31.326, Tesla T4, 0, 159, 28.06
2026/05/04 02:55:36.362, Tesla T4, 1, 159, 28.16
2026/05/04 02:55:41.407, Tesla T4, 1, 159, 28.06
2026/05/04 02:55:46.436, Tesla T4, 1, 159, 28.06
2026/05/04 02:55:51.473, Tesla T4, 1, 159, 28.06
2026/05/04 02:55:56.522, Tesla T4, 2, 159, 28.16
2026/05/04 02:56:01.545, Tesla T4, 2, 159, 28.16
2026/05/04 02:56:06.580, Tesla T4, 1, 159, 28.06
2026/05/04 02:56:11.622, Tesla T4, 1, 159, 28.16
2026/05/04 02:56:16.659, Tesla T4, 1, 159, 28.16
2026/05/04 02:56:21.696, Tesla T4, 1, 159, 28.16
2026/05/04 02:56:26.731, Tesla T4, 1, 159, 28.16
2026/05/04 02:56:31.766, Tesla T4, 1, 159, 28.26
2026/05/04 02:56:36.803, Tesla T4, 1, 159, 28.26
2026/05/04 02:56:41.840, Tesla T4, 1, 159, 28.26
2026/05/04 02:56:46.876, Tesla T4, 1, 159, 28.16
2026/05/04 02:56:51.913, Tesla T4, 1, 159, 28.16
2026/05/04 02:56:56.952, Tesla T4, 1, 159, 28.26
2026/05/04 02:57:01.999, Tesla T4, 3, 159, 28.26
2026/05/04 02:57:07.034, Tesla T4, 1, 159, 28.16
2026/05/04 02:57:12.068, Tesla T4, 1, 159, 28.26
2026/05/04 02:57:17.104, Tesla T4, 1, 159, 28.45
2026/05/04 02:57:22.149, Tesla T4, 1, 159, 28.24
2026/05/04 02:57:27.190, Tesla T4, 1, 159, 28.26
2026/05/04 02:57:32.243, Tesla T4, 3, 159, 28.35
2026/05/04 02:57:37.278, Tesla T4, 1, 159, 28.26
2026/05/04 02:57:42.314, Tesla T4, 1, 159, 28.26
2026/05/04 02:57:47.362, Tesla T4, 1, 159, 28.35
